	sample_id	treatment	ab_count_tmm	ab_name
14370	plate_6_229	vehicle	0.0049855279028177	Cyclin-E
14371	plate_1_233	vehicle	0.0063258470129378	Cyclin-E
14372	plate_3_233	AG1478	0.0074994954404759	Cyclin-E
14373	plate_4_233	AG1478	0.0050089382021622	Cyclin-E
14374	plate_5_233	AG1478	0.0067615979699685	Cyclin-E
14376	plate_1_234	vehicle	0.0052389434407807	Cyclin-E
14378	plate_3_234	AG1478	0.0058334378859479	Cyclin-E
14379	plate_2_193	vehicle	0.004688783849468	Cyclin-E
14380	plate_4_193	AG1478	0.0066088293346707	Cyclin-E
14382	plate_1_171	vehicle	0.0033975168808271	CDK4
14383	plate_5_171	vehicle	0.0046855995266385	CDK4
14384	plate_6_171	vehicle	0.0037890617797482	CDK4
14385	plate_1_169	vehicle	0.0041754932509989	CDK4
14388	plate_6_169	vehicle	0.0037238448291198	CDK4
14389	plate_4_172	AG1478	0.00561082026143	CDK4
14390	plate_5_172	AG1478	0.0049655303777054	CDK4
14392	plate_3_186	AG1478	0.0053700689701353	CDK4
14393	plate_5_186	AG1478	0.0050196402074055	CDK4
14394	plate_1_156	AG1478	0.0062921860306621	CDK4
14395	plate_3_156	AG1478	0.0054827453082258	CDK4
14397	plate_5_156	AG1478	0.0052910693394972	CDK4
14399	plate_2_154	AG1478	0.0042610368577341	CDK4
14400	plate_4_154	AG1478	0.0053227309243632	CDK4
14401	plate_5_154	vehicle	0.0040989532933671	CDK4
14402	plate_1_155	AG1478	0.0051944558577076	CDK4
14403	plate_2_155	vehicle	0.0038751526341145	CDK4
14404	plate_6_155	AG1478	0.0065429775848092	CDK4
14406	plate_3_174	AG1478	0.0050380469469717	CDK4
14408	plate_1_183	AG1478	0.0050623145230356	CDK4
14409	plate_2_183	AG1478	0.0054979507351584	CDK4
14410	plate_5_183	AG1478	0.0049982357331754	CDK4
14411	plate_6_183	AG1478	0.0046983232773287	CDK4
14412	plate_2_151	AG1478	0.0039196020957858	CDK4
14414	plate_6_151	AG1478	0.0057365416915168	CDK4
14415	plate_1_190	vehicle	0.0047918671518825	CDK4
14417	plate_4_190	AG1478	0.0067138866572882	CDK4
14418	plate_1_173	AG1478	0.0062486140977027	CDK4
14419	plate_2_173	vehicle	0.0045931380615156	CDK4
14420	plate_3_173	vehicle	0.0031429009582008	CDK4
14421	plate_5_173	vehicle	0.0045082373897255	CDK4
14423	plate_1_187	AG1478	0.0051184685599467	CDK4
14424	plate_2_187	vehicle	0.0050977245546684	CDK4
14425	plate_3_187	vehicle	0.004005598087969	CDK4
14426	plate_4_187	vehicle	0.0044861536858653	CDK4
14427	plate_5_187	AG1478	0.0052419995447157	CDK4
14428	plate_6_187	vehicle	0.0045472946069594	CDK4
14429	plate_1_178	AG1478	0.0055050455227931	CDK4
14430	plate_2_178	AG1478	0.0074021563760657	CDK4
14431	plate_1_168	AG1478	0.0044226196891733	CDK4
14432	plate_4_168	vehicle	0.0045856827911953	CDK4
14435	plate_3_185	vehicle	0.0040788427004135	CDK4
14436	plate_4_185	AG1478	0.0058581125241056	CDK4
14437	plate_5_185	AG1478	0.0053915079675192	CDK4
14438	plate_5_157	vehicle	0.0039199575847292	CDK4
14439	plate_4_181	vehicle	0.0045793867886461	CDK4
14441	plate_1_177	AG1478	0.0054501486631168	CDK4
14443	plate_2_166	AG1478	0.0040232358476898	CDK4
14444	plate_3_166	vehicle	0.0045925923211254	CDK4
14445	plate_2_167	AG1478	0.0042056623181981	CDK4
14446	plate_3_167	AG1478	0.0068017729217161	CDK4
14447	plate_4_167	AG1478	0.0051666528324683	CDK4
14448	plate_6_167	AG1478	0.0049452106885362	CDK4
14450	plate_2_192	vehicle	0.0043257784379796	CDK4
14452	plate_4_192	AG1478	0.006661491628837	CDK4
14453	plate_1_188	AG1478	0.0059918001197609	CDK4
14454	plate_2_188	AG1478	0.0041008165862249	CDK4
14456	plate_5_188	AG1478	0.0049742359724004	CDK4
14457	plate_1_191	vehicle	0.0041979506280802	CDK4
14458	plate_3_191	vehicle	0.0038307068345793	CDK4
14460	plate_6_191	vehicle	0.0042545048945754	CDK4
14462	plate_3_184	vehicle	0.0042977313222415	CDK4
14463	plate_2_170	vehicle	0.0046114081797651	CDK4
14464	plate_3_170	AG1478	0.0067948434620211	CDK4
14465	plate_1_179	vehicle	0.0040725232131642	CDK4
14466	plate_2_179	AG1478	0.0048088158094635	CDK4
14467	plate_4_179	AG1478	0.0049914559238714	CDK4
14469	plate_6_179	AG1478	0.0053391180894284	CDK4
14470	plate_5_153	vehicle	0.0047893301896137	CDK4
14472	plate_1_175	AG1478	0.0076678119979217	CDK4
14473	plate_2_175	AG1478	0.0048495216163356	CDK4
14474	plate_3_175	AG1478	0.0049088104745688	CDK4
14476	plate_3_237	vehicle	0.0040619907151401	CDK4
14478	plate_6_237	AG1478	0.005532573642253	CDK4
14479	plate_3_182	vehicle	0.0037518247104518	CDK4
14481	plate_1_222	AG1478	0.0061818058821201	CDK4
14483	plate_4_222	AG1478	0.0064872167003305	CDK4
14484	plate_5_222	vehicle	0.0043456112314794	CDK4
14486	plate_1_213	vehicle	0.0041483494910679	CDK4
14487	plate_3_213	vehicle	0.0041685752058736	CDK4
14488	plate_5_213	AG1478	0.0059916808415209	CDK4
14490	plate_2_235	vehicle	0.004117084048509	CDK4
14497	plate_2_231	AG1478	0.0044044807350628	CDK4
14498	plate_3_231	vehicle	0.0052214442564978	CDK4
14499	plate_5_231	vehicle	0.0041082536532451	CDK4
14500	plate_6_231	vehicle	0.0050330551282412	CDK4
14501	plate_1_205	vehicle	0.0045010556151505	CDK4
14502	plate_2_205	AG1478	0.0058553668022685	CDK4
14503	plate_6_205	vehicle	0.0037538103761235	CDK4
14504	plate_1_241	AG1478	0.0055186239002282	CDK4
14505	plate_4_241	AG1478	0.0054179130066123	CDK4
14506	plate_6_241	AG1478	0.0053544823426651	CDK4
14507	plate_3_206	vehicle	0.0046280316515294	CDK4
14508	plate_5_206	AG1478	0.0058730845585137	CDK4
14511	plate_5_165	vehicle	0.0045406373156437	CDK4
14512	plate_1_230	vehicle	0.004408585380885	CDK4
14513	plate_2_230	AG1478	0.0046372611076174	CDK4
14514	plate_4_230	AG1478	0.0049748599743408	CDK4
14515	plate_1_203	vehicle	0.0040439151372346	CDK4
14516	plate_2_203	vehicle	0.0037578253980561	CDK4
14518	plate_3_209	vehicle	0.0036831376169969	CDK4
14519	plate_4_209	AG1478	0.0049751168807837	CDK4
14520	plate_5_209	vehicle	0.0044144560381349	CDK4
14522	plate_4_223	AG1478	0.0048989593371214	CDK4
14523	plate_2_236	AG1478	0.005271394810297	CDK4
14525	plate_5_236	AG1478	0.004750686563375	CDK4
14526	plate_1_159	AG1478	0.0057777757344584	CDK4
14527	plate_2_159	vehicle	0.0046381052251457	CDK4
14528	plate_5_159	AG1478	0.0060631931055084	CDK4
14530	plate_4_219	vehicle	0.0045978436507273	CDK4
14531	plate_5_219	vehicle	0.0047665549995153	CDK4
14533	plate_1_212	vehicle	0.0048357318414415	CDK4
14534	plate_2_212	vehicle	0.0044788253627488	CDK4
14536	plate_2_238	AG1478	0.0051338944460981	CDK4
14537	plate_4_238	AG1478	0.0047969216113126	CDK4
14538	plate_5_238	vehicle	0.0050483899837181	CDK4
14539	plate_6_238	AG1478	0.0045622863604548	CDK4
14540	plate_2_232	AG1478	0.0042207180855157	CDK4
14541	plate_3_232	AG1478	0.0051327166997123	CDK4
14542	plate_5_232	AG1478	0.0057987365834828	CDK4
14543	plate_2_180	vehicle	0.0044266380223738	CDK4
14544	plate_3_180	AG1478	0.0053271387167303	CDK4
14545	plate_5_180	vehicle	0.0045530605065725	CDK4
14546	plate_6_180	AG1478	0.0048190380898091	CDK4
14547	plate_2_204	vehicle	0.0044232243527954	CDK4
14548	plate_3_204	vehicle	0.0044123521346685	CDK4
14549	plate_5_204	vehicle	0.0051688513033324	CDK4
14550	plate_6_204	AG1478	0.0045015127958395	CDK4
14551	plate_2_210	AG1478	0.0064389873246808	CDK4
14552	plate_3_210	AG1478	0.0047368426979492	CDK4
14553	plate_4_210	vehicle	0.0039427419407432	CDK4
14554	plate_5_210	AG1478	0.0051691739754383	CDK4
14555	plate_6_210	vehicle	0.0041330736161357	CDK4
14557	plate_2_224	vehicle	0.0041432283061308	CDK4
14558	plate_6_224	vehicle	0.0041731824735431	CDK4
14559	plate_2_228	AG1478	0.0055535784007974	CDK4
14561	plate_5_228	vehicle	0.0042681671958216	CDK4
14562	plate_6_228	vehicle	0.0042396138750665	CDK4
14563	plate_2_201	AG1478	0.0068784384642684	CDK4
14565	plate_5_201	AG1478	0.0072260579213301	CDK4
14566	plate_6_201	AG1478	0.0058446099514334	CDK4
14567	plate_1_211	AG1478	0.0057173597658201	CDK4
14569	plate_4_211	vehicle	0.0036776997454159	CDK4
14570	plate_2_220	AG1478	0.0042953374635251	CDK4
14571	plate_5_220	vehicle	0.0044711961227942	CDK4
14572	plate_6_220	AG1478	0.0053857239695724	CDK4
14573	plate_1_214	AG1478	0.0054080817253104	CDK4
14574	plate_2_214	vehicle	0.0053953421366443	CDK4
14577	plate_4_202	vehicle	0.0039773339145621	CDK4
14579	plate_3_218	AG1478	0.0047343766598294	CDK4
14580	plate_5_218	vehicle	0.0047453872212518	CDK4
14582	plate_1_244	vehicle	0.0044083578483711	CDK4
14583	plate_3_244	AG1478	0.0045092783201502	CDK4
14584	plate_4_244	vehicle	0.0048256958604657	CDK4
14586	plate_1_194	AG1478	0.0054816655498184	CDK4
14587	plate_2_194	AG1478	0.0070895090549932	CDK4
14588	plate_3_194	AG1478	0.0056574032763669	CDK4
14589	plate_4_194	AG1478	0.0053151612247053	CDK4
14590	plate_5_194	AG1478	0.0057533528404129	CDK4
14591	plate_1_227	AG1478	0.0049062588758476	CDK4
14592	plate_3_227	vehicle	0.0043249681745827	CDK4
14593	plate_6_227	vehicle	0.0048331740687826	CDK4
14594	plate_3_200	AG1478	0.0044500604991789	CDK4
14595	plate_4_200	vehicle	0.0045766547505632	CDK4
14596	plate_5_200	AG1478	0.0054232050189333	CDK4
14598	plate_5_163	AG1478	0.0053498842370206	CDK4
14599	plate_3_217	AG1478	0.0046191758128891	CDK4
14600	plate_5_217	AG1478	0.0051556565022015	CDK4
14601	plate_6_217	vehicle	0.0049214690425229	CDK4
14602	plate_4_195	AG1478	0.0057506574323188	CDK4
14603	plate_6_195	vehicle	0.0044564375043113	CDK4
14604	plate_1_160	AG1478	0.0054937840458547	CDK4
14605	plate_4_160	AG1478	0.0040419513990949	CDK4
14606	plate_5_160	vehicle	0.0056612132341143	CDK4
14607	plate_6_160	AG1478	0.0068488825469467	CDK4
14610	plate_2_226	AG1478	0.004923509088676	CDK4
14611	plate_4_226	vehicle	0.0042995166943157	CDK4
14612	plate_5_226	AG1478	0.0054291063523597	CDK4
14617	plate_1_162	vehicle	0.0048405460268592	CDK4
14618	plate_4_162	vehicle	0.0047900778800962	CDK4
14620	plate_2_152	vehicle	0.0042028630427371	CDK4
14625	plate_2_164	AG1478	0.0061502332884275	CDK4
14626	plate_3_164	vehicle	0.0038755198599235	CDK4
14627	plate_1_158	AG1478	0.0052387676251877	CDK4
14628	plate_4_158	AG1478	0.0063524519505384	CDK4
14629	plate_5_158	vehicle	0.0050274066873137	CDK4
14630	plate_2_225	vehicle	0.0044665022684544	CDK4
14631	plate_3_225	vehicle	0.0047370453850745	CDK4
14633	plate_1_215	vehicle	0.0052502126591428	CDK4
14634	plate_2_215	AG1478	0.005973910589914	CDK4
14635	plate_4_215	AG1478	0.0054175837307153	CDK4
14636	plate_5_215	AG1478	0.0055168475084999	CDK4
14637	plate_6_215	vehicle	0.0044147698142772	CDK4
14638	plate_1_196	vehicle	0.0058482244920992	CDK4
14639	plate_6_196	vehicle	0.0045786033783464	CDK4
14640	plate_3_207	AG1478	0.0065413049962472	CDK4
14641	plate_4_207	vehicle	0.0043979807540187	CDK4
14642	plate_6_207	AG1478	0.0071598473620429	CDK4
14644	plate_1_199	vehicle	0.0040162185363633	CDK4
14645	plate_3_199	vehicle	0.00426703933381	CDK4
14647	plate_1_197	AG1478	0.0062481431753693	CDK4
14650	plate_3_229	AG1478	0.0051325802696432	CDK4
14651	plate_4_229	AG1478	0.0040409684144648	CDK4
14652	plate_6_229	vehicle	0.0044466218699629	CDK4
14653	plate_1_233	vehicle	0.0042607536640557	CDK4
14654	plate_3_233	AG1478	0.0059829691080227	CDK4
14655	plate_4_233	AG1478	0.0062703045663929	CDK4
14656	plate_5_233	AG1478	0.0067743707840483	CDK4
14658	plate_1_234	vehicle	0.0039128151819996	CDK4
14660	plate_3_234	AG1478	0.0054544654746868	CDK4
14661	plate_2_193	vehicle	0.0040702204349875	CDK4
14662	plate_4_193	AG1478	0.0044087907995889	CDK4
14664	plate_1_171	vehicle	0.0085427050772745	Cyclin-B1
14665	plate_5_171	vehicle	0.0110248024974048	Cyclin-B1
14666	plate_6_171	vehicle	0.0109228355840487	Cyclin-B1
14667	plate_1_169	vehicle	0.0104973881150683	Cyclin-B1
14670	plate_6_169	vehicle	0.010513587386639	Cyclin-B1
14671	plate_4_172	AG1478	0.012352608260949	Cyclin-B1
14672	plate_5_172	AG1478	0.0146117205299906	Cyclin-B1
14674	plate_3_186	AG1478	0.0124397126331339	Cyclin-B1
14675	plate_5_186	AG1478	0.0157154781694568	Cyclin-B1
14676	plate_1_156	AG1478	0.0148587757561676	Cyclin-B1
14677	plate_3_156	AG1478	0.0102645987442406	Cyclin-B1
14679	plate_5_156	AG1478	0.0124580092145418	Cyclin-B1
14681	plate_2_154	AG1478	0.0149309842977712	Cyclin-B1
14682	plate_4_154	AG1478	0.0117913730286745	Cyclin-B1
14683	plate_5_154	vehicle	0.0123211106410064	Cyclin-B1
14684	plate_1_155	AG1478	0.0140411475832944	Cyclin-B1
14685	plate_2_155	vehicle	0.0097240810975498	Cyclin-B1
14686	plate_6_155	AG1478	0.0118434799419002	Cyclin-B1
14688	plate_3_174	AG1478	0.0116765823173053	Cyclin-B1
14690	plate_1_183	AG1478	0.0117580438059006	Cyclin-B1
14691	plate_2_183	AG1478	0.0110792453979184	Cyclin-B1
14692	plate_5_183	AG1478	0.0124347770618624	Cyclin-B1
14693	plate_6_183	AG1478	0.0119047744408609	Cyclin-B1
14694	plate_2_151	AG1478	0.0110097048930455	Cyclin-B1
14696	plate_6_151	AG1478	0.0107240969013675	Cyclin-B1
14697	plate_1_190	vehicle	0.0118544187977357	Cyclin-B1
14699	plate_4_190	AG1478	0.0146242253712028	Cyclin-B1
14700	plate_1_173	AG1478	0.0120503639762863	Cyclin-B1
14701	plate_2_173	vehicle	0.0101574037480882	Cyclin-B1
14702	plate_3_173	vehicle	0.0130269852438327	Cyclin-B1
14703	plate_5_173	vehicle	0.0122774962437333	Cyclin-B1
14705	plate_1_187	AG1478	0.0116789313846099	Cyclin-B1
14706	plate_2_187	vehicle	0.0151925680397636	Cyclin-B1
14707	plate_3_187	vehicle	0.0119166798454798	Cyclin-B1
14708	plate_4_187	vehicle	0.0118380287334252	Cyclin-B1
14709	plate_5_187	AG1478	0.0131978972335286	Cyclin-B1
14710	plate_6_187	vehicle	0.0134725385534381	Cyclin-B1
14711	plate_1_178	AG1478	0.0116026886183602	Cyclin-B1
14712	plate_2_178	AG1478	0.0139504130951851	Cyclin-B1
14713	plate_1_168	AG1478	0.0122622173545844	Cyclin-B1
14714	plate_4_168	vehicle	0.0119540599083717	Cyclin-B1
14717	plate_3_185	vehicle	0.0117505630453593	Cyclin-B1
14718	plate_4_185	AG1478	0.0123005361626037	Cyclin-B1
14719	plate_5_185	AG1478	0.0122178115736804	Cyclin-B1
14720	plate_5_157	vehicle	0.0109579620444192	Cyclin-B1
14721	plate_4_181	vehicle	0.0116227892751946	Cyclin-B1
14723	plate_1_177	AG1478	0.0133526485532369	Cyclin-B1
14725	plate_2_166	AG1478	0.0123911887983722	Cyclin-B1
14726	plate_3_166	vehicle	0.0122486661602601	Cyclin-B1
14727	plate_2_167	AG1478	0.013059633431401	Cyclin-B1
14728	plate_3_167	AG1478	0.0116673234505162	Cyclin-B1
14729	plate_4_167	AG1478	0.0119605813384972	Cyclin-B1
14730	plate_6_167	AG1478	0.0111258447474274	Cyclin-B1
14732	plate_2_192	vehicle	0.0112436125542557	Cyclin-B1
14734	plate_4_192	AG1478	0.0133603487303909	Cyclin-B1
14735	plate_1_188	AG1478	0.0116742036359068	Cyclin-B1
14736	plate_2_188	AG1478	0.0129381241088634	Cyclin-B1
14738	plate_5_188	AG1478	0.0111479181457845	Cyclin-B1
14739	plate_1_191	vehicle	0.0129062681773173	Cyclin-B1
14740	plate_3_191	vehicle	0.012490362926341	Cyclin-B1
14742	plate_6_191	vehicle	0.0112351788135474	Cyclin-B1
14744	plate_3_184	vehicle	0.0123797303767793	Cyclin-B1
14745	plate_2_170	vehicle	0.0096437274724006	Cyclin-B1
14746	plate_3_170	AG1478	0.0125388136845698	Cyclin-B1
14747	plate_1_179	vehicle	0.0121011153253	Cyclin-B1
14748	plate_2_179	AG1478	0.011589374530132	Cyclin-B1
14749	plate_4_179	AG1478	0.0141412355637029	Cyclin-B1
14751	plate_6_179	AG1478	0.0117088523953737	Cyclin-B1
14752	plate_5_153	vehicle	0.0120779871424223	Cyclin-B1
14754	plate_1_175	AG1478	0.0128555361404012	Cyclin-B1
14755	plate_2_175	AG1478	0.0110544347195839	Cyclin-B1
14756	plate_3_175	AG1478	0.012949148023328	Cyclin-B1
14758	plate_3_237	vehicle	0.0118808335267935	Cyclin-B1
14760	plate_6_237	AG1478	0.0112043761894766	Cyclin-B1
14761	plate_3_182	vehicle	0.0116939894294896	Cyclin-B1
14763	plate_1_222	AG1478	0.0153060048792983	Cyclin-B1
14765	plate_4_222	AG1478	0.0119039967575242	Cyclin-B1
14766	plate_5_222	vehicle	0.0125617855119864	Cyclin-B1
14768	plate_1_213	vehicle	0.0132971254608715	Cyclin-B1
14769	plate_3_213	vehicle	0.0114605155530218	Cyclin-B1
14770	plate_5_213	AG1478	0.0133539283859435	Cyclin-B1
14772	plate_2_235	vehicle	0.0139111955855283	Cyclin-B1
14779	plate_2_231	AG1478	0.0146139087991225	Cyclin-B1
14780	plate_3_231	vehicle	0.0132005284431756	Cyclin-B1
14781	plate_5_231	vehicle	0.0105481770056483	Cyclin-B1
14782	plate_6_231	vehicle	0.0102642327582792	Cyclin-B1
14783	plate_1_205	vehicle	0.0126480376520801	Cyclin-B1
14784	plate_2_205	AG1478	0.0096897085928724	Cyclin-B1
14785	plate_6_205	vehicle	0.0109376375025741	Cyclin-B1
14786	plate_1_241	AG1478	0.0106731355987962	Cyclin-B1
14787	plate_4_241	AG1478	0.0117908772640038	Cyclin-B1
14788	plate_6_241	AG1478	0.0132527910714601	Cyclin-B1
14789	plate_3_206	vehicle	0.0131480943590656	Cyclin-B1
14790	plate_5_206	AG1478	0.0117619536134606	Cyclin-B1
14793	plate_5_165	vehicle	0.0113075579003877	Cyclin-B1
14794	plate_1_230	vehicle	0.0125477155953913	Cyclin-B1
14795	plate_2_230	AG1478	0.0117905473896662	Cyclin-B1
14796	plate_4_230	AG1478	0.0130055411617605	Cyclin-B1
14797	plate_1_203	vehicle	0.0109917057644981	Cyclin-B1
14798	plate_2_203	vehicle	0.0096804044371194	Cyclin-B1
14800	plate_3_209	vehicle	0.0116173420878932	Cyclin-B1
14801	plate_4_209	AG1478	0.0119800028511807	Cyclin-B1
14802	plate_5_209	vehicle	0.0106783725591951	Cyclin-B1
14804	plate_4_223	AG1478	0.0108366556094931	Cyclin-B1
14805	plate_2_236	AG1478	0.0127181920827216	Cyclin-B1
14807	plate_5_236	AG1478	0.0128780201534434	Cyclin-B1
14808	plate_1_159	AG1478	0.0124636100390957	Cyclin-B1
14809	plate_2_159	vehicle	0.0097613789482468	Cyclin-B1
14810	plate_5_159	AG1478	0.0123530105900432	Cyclin-B1
14812	plate_4_219	vehicle	0.011552120929272	Cyclin-B1
14813	plate_5_219	vehicle	0.0118941687366543	Cyclin-B1
14815	plate_1_212	vehicle	0.0115235098689444	Cyclin-B1
14816	plate_2_212	vehicle	0.0113909240766427	Cyclin-B1
14818	plate_2_238	AG1478	0.0114748841838869	Cyclin-B1
14819	plate_4_238	AG1478	0.0159435482062992	Cyclin-B1
14820	plate_5_238	vehicle	0.0120059530859098	Cyclin-B1
14821	plate_6_238	AG1478	0.0100685387959046	Cyclin-B1
14822	plate_2_232	AG1478	0.0110885098384456	Cyclin-B1
14823	plate_3_232	AG1478	0.0107859629974932	Cyclin-B1
14824	plate_5_232	AG1478	0.0137138068938611	Cyclin-B1
14825	plate_2_180	vehicle	0.0115666566228007	Cyclin-B1
14826	plate_3_180	AG1478	0.0125830504387364	Cyclin-B1
14827	plate_5_180	vehicle	0.0137907946497728	Cyclin-B1
14828	plate_6_180	AG1478	0.0106078287391165	Cyclin-B1
14829	plate_2_204	vehicle	0.0132327421236305	Cyclin-B1
14830	plate_3_204	vehicle	0.0114901129558964	Cyclin-B1
14831	plate_5_204	vehicle	0.0116961443941789	Cyclin-B1
14832	plate_6_204	AG1478	0.013921223225303	Cyclin-B1
14833	plate_2_210	AG1478	0.011910369464065	Cyclin-B1
14834	plate_3_210	AG1478	0.0114486219855283	Cyclin-B1
14835	plate_4_210	vehicle	0.011470591991227	Cyclin-B1
14836	plate_5_210	AG1478	0.013518699094932	Cyclin-B1
14837	plate_6_210	vehicle	0.009819137374041	Cyclin-B1
14839	plate_2_224	vehicle	0.0115608370997436	Cyclin-B1
14840	plate_6_224	vehicle	0.0110471895135375	Cyclin-B1
14841	plate_2_228	AG1478	0.0103367320877721	Cyclin-B1
14843	plate_5_228	vehicle	0.0113489903451675	Cyclin-B1
14844	plate_6_228	vehicle	0.0131923939430448	Cyclin-B1
14845	plate_2_201	AG1478	0.0111455209513729	Cyclin-B1
14847	plate_5_201	AG1478	0.0116370261065134	Cyclin-B1
14848	plate_6_201	AG1478	0.0117587570431835	Cyclin-B1
14849	plate_1_211	AG1478	0.0128203392155514	Cyclin-B1
14851	plate_4_211	vehicle	0.011041310392781	Cyclin-B1
14852	plate_2_220	AG1478	0.0114979377305913	Cyclin-B1
14853	plate_5_220	vehicle	0.0129410511693781	Cyclin-B1
14854	plate_6_220	AG1478	0.0113576274507288	Cyclin-B1
14855	plate_1_214	AG1478	0.0109652715560767	Cyclin-B1
14856	plate_2_214	vehicle	0.0124105258403944	Cyclin-B1
14859	plate_4_202	vehicle	0.010439487824265	Cyclin-B1
14861	plate_3_218	AG1478	0.0126321870152988	Cyclin-B1
14862	plate_5_218	vehicle	0.0123987023038452	Cyclin-B1
14864	plate_1_244	vehicle	0.0098558421469585	Cyclin-B1
14865	plate_3_244	AG1478	0.0092018302105253	Cyclin-B1
14866	plate_4_244	vehicle	0.0132227746922534	Cyclin-B1
14868	plate_1_194	AG1478	0.011608184358674	Cyclin-B1
14869	plate_2_194	AG1478	0.0121415619177227	Cyclin-B1
14870	plate_3_194	AG1478	0.0120819420204504	Cyclin-B1
14871	plate_4_194	AG1478	0.0096012737169099	Cyclin-B1
14872	plate_5_194	AG1478	0.009538898258063	Cyclin-B1
14873	plate_1_227	AG1478	0.0112861972734488	Cyclin-B1
14874	plate_3_227	vehicle	0.0120753902950717	Cyclin-B1
14875	plate_6_227	vehicle	0.0112820812479668	Cyclin-B1
14876	plate_3_200	AG1478	0.011664751232167	Cyclin-B1
14877	plate_4_200	vehicle	0.0101008519091489	Cyclin-B1
14878	plate_5_200	AG1478	0.0133567357559629	Cyclin-B1
14880	plate_5_163	AG1478	0.0108526146935632	Cyclin-B1
14881	plate_3_217	AG1478	0.012803289113064	Cyclin-B1
14882	plate_5_217	AG1478	0.0115827629902535	Cyclin-B1
14883	plate_6_217	vehicle	0.0114890399748564	Cyclin-B1
14884	plate_4_195	AG1478	0.0125326353480578	Cyclin-B1
14885	plate_6_195	vehicle	0.0117909438232035	Cyclin-B1
14886	plate_1_160	AG1478	0.0112845734298231	Cyclin-B1
14887	plate_4_160	AG1478	0.0116361608034829	Cyclin-B1
14888	plate_5_160	vehicle	0.0102569582641325	Cyclin-B1
14889	plate_6_160	AG1478	0.0103949360999767	Cyclin-B1
14892	plate_2_226	AG1478	0.0116527438122964	Cyclin-B1
14893	plate_4_226	vehicle	0.0118418645645557	Cyclin-B1
14894	plate_5_226	AG1478	0.0118715779012776	Cyclin-B1
14899	plate_1_162	vehicle	0.0118388938639593	Cyclin-B1
14900	plate_4_162	vehicle	0.0126019108344221	Cyclin-B1
14902	plate_2_152	vehicle	0.0103014243839595	Cyclin-B1
14907	plate_2_164	AG1478	0.012579497208604	Cyclin-B1
14908	plate_3_164	vehicle	0.0116516811343987	Cyclin-B1
14909	plate_1_158	AG1478	0.0137575892348535	Cyclin-B1
14910	plate_4_158	AG1478	0.0121256055273495	Cyclin-B1
14911	plate_5_158	vehicle	0.0130212085715232	Cyclin-B1
14912	plate_2_225	vehicle	0.0122534655293902	Cyclin-B1
14913	plate_3_225	vehicle	0.0128294429998004	Cyclin-B1
14915	plate_1_215	vehicle	0.0121001990854468	Cyclin-B1
14916	plate_2_215	AG1478	0.0108232153885154	Cyclin-B1
14917	plate_4_215	AG1478	0.0131867355888757	Cyclin-B1
14918	plate_5_215	AG1478	0.0103840075618668	Cyclin-B1
14919	plate_6_215	vehicle	0.0096660980835204	Cyclin-B1
14920	plate_1_196	vehicle	0.0113545243333222	Cyclin-B1
